Date,AAL,ABBV,ADM,AIG,ALB,AOS,BA,BSX,CAT,CF,COTY,CVX,CXO,D,DHR,DUK,DVN,EOG,FB,FCX,GD,GE,GS,JNJ,LLY,LUV,MCHP,MNST,MOS,MRO,MU,NOV,NRG,PRGO,PXD,QRVO,SWKS,TDG,TSN,UAL,VLO,WFC,XOM
2015-01-20,0.05902444445791577,-0.0168885659998107,-0.010066971252086554,-0.00900034881405376,-0.012303281009208411,-0.002744193884310242,0.003364542191107711,-0.008990326009541083,0.0013116250301463683,0.019083979600860612,0.0005344569078733485,0.012842346740487232,0.006380790650773571,0.007844786678610882,0.005209671650080017,0.003892637518378761,-0.01746282316621406,-0.010851675356935875,0.014099462015042974,0.0015591799069254453,-0.007046922006078149,0.01102169735611791,-0.009027934612868216,-0.026432023890484824,0.019099992948064193,0.03318163386685069,0.009366551190303607,-0.012196153788028963,0.036094591955097455,-0.02481196423032095,0.023456374975664662,0.0005146488416727379,-0.06159680082618035,0.009033069243478353,-0.017270324634151568,0.03266983141831381,0.02315520853025199,-0.001225550174541401,-0.0012387412941197162,0.034676787517823104,0.024448945828905666,0.006971639072743674,-0.0003293832569982724
2015-01-21,0.017440621100121456,-0.011820649980137099,0.01059317295003015,0.0035538465210853687,0.014013813828729349,0.0020179049546054095,0.009068861407585338,0.004187049541950261,0.016672732986284133,-0.0034617097755774706,0.0032053833501985984,0.015873034765816252,0.026686935610970686,0.011483457563956856,0.003495176220450258,0.011289940133553333,0.03286380236356168,0.013545298727142052,0.006558237329615801,0.030098671149627165,0.005792982308415295,0.007966404505291846,0.0086544761314582,0.006022304845820559,0.002915565822332322,0.02549637622531198,0.020106236048032633,0.009366439343976074,0.010912905444315113,0.025057694050153012,0.027637333761902916,0.024352623426703524,0.032009817550527675,-0.019015935341821555,0.03772571469258734,0.012948753167641325,0.023028074396094445,0.006134871559717148,0.009922954319230959,0.017345293640294468,0.01462061051125274,0.0019229065249073418,0.008563055928240804
2015-01-22,0.0357740163462017,0.0044657685453795,0.007966398862204738,0.02852660707593202,0.01603826983361234,0.020871473971059595,0.02439371227620324,0.037526056217475956,0.016985136625576658,0.016508738414875213,0.018636499014185848,0.007026467997088837,-0.01926440093993631,-0.0069378874815576586,0.014893000349718966,-0.0005640679346806676,-0.005681827703221676,-0.001987908336180899,0.011858270620815459,0.008564442824491536,0.0167041819540914,0.009983098042336103,0.027603918894507862,0.018253237706074232,0.0030452665482920693,0.0841499464106672,0.008013945271408751,0.012232164656677647,0.01017251338413927,0.009026076336502209,0.01311904301518485,-0.015235292054533445,-0.014919710152048293,-0.01686702497788617,-0.003138432774044686,0.025711858899194917,0.02626126710748089,0.005073103050672323,0.0095795482041936,0.04522463942815147,0.017164985755303785,0.032053743382335353,0.010884913969417154
2015-01-23,0.0017991576072058368,-0.008732854752136476,-0.004367788459263333,-0.014728675977453975,-0.04550803346774579,-0.003766294556419414,-0.007520099958652993,-0.006028141376305918,-0.01393703861793616,-0.017900529282655286,-0.00940901287315199,-0.019004805772834255,0.003007404435107164,0.004699927047031149,-0.004260316484543503,0.0010153814254798554,-0.017795956385012635,0.004758743497670581,0.002318097896183424,-0.03896123879198199,0.0007791704041908432,0.008237446613778676,-0.00851457080122453,-0.01503482889720753,-0.0045539706009786185,0.009481843533725165,-0.00042996721708021823,-0.005667109780688073,-0.014796515866445481,-0.011554309932965467,0.0019424206693614554,-0.02839159631418675,-0.00199283928082461,0.0050574868466164435,0.0026237151939432213,0.039087977798797136,0.01928642781960832,0.01145417698858453,0.00413646578728355,0.010505974214880975,0.044999592393188736,-0.009485011647421326,-0.02132018099177424
2015-01-26,-0.004309587299108686,0.006407270880589788,0.008773899455310152,-0.0058241308123201385,0.005277878249545731,0.005580787042573254,-0.0040853861040847095,0.008086245574475681,0.004905709492120547,0.006859842302202157,0.021108219499495595,0.018998661446747,0.0369191231664463,-0.0020229780160763156,-0.005704908246773166,-0.0019159848243466282,0.025930856958359394,0.01696229627985546,-0.004240033705395829,0.016631772171139092,-0.008916075537770629,0.004493499603823503,-0.00038792344828764147,0.0005870491198500805,-0.00027744834997867063,0.013543181940037119,0.005804371604110514,0.0053641721756925165,0.008343794447110975,0.028280554403483205,0.002261702523382203,0.010323614547333992,0.019968102057262405,0.003375590952706675,0.014196049399666677,-0.002998517275009549,0.020034655950183833,0.0008158179485402428,0.000969469185963856,0.007113601686941529,0.020534436753161467,0.006008461370121454,0.00957188923496477
2015-01-27,-0.04959426196686323,0.004297253283672031,-0.00020722453131349905,-0.014450052443168215,-0.013475459493801134,0.0692802072084826,-0.011859601671333153,-0.014705900164961427,-0.07183532347573307,0.00786664191466957,-0.012919949274116771,-0.00569425177902283,0.017260051384557995,0.0006336965333921807,0.011714220406354947,0.001919662869272143,0.006156714506694527,0.007256631665490287,-0.022193564138104804,-0.06032709954940896,-0.020419912613577673,-0.00854014988300189,-0.02178256805804668,-0.0016625045847217246,-0.005269733927397269,-0.011207083294300535,-0.021372362082003327,-0.009503986636888229,0.005585247481743272,-0.01100119644567532,-0.04416508120619689,-0.0006925200776831675,-0.007830658675620605,-0.009648921854976567,0.0005802370587011385,0.008202302961112462,-0.011639313196544876,-0.023589327159264983,-0.006051577095159244,-0.02472153799136767,0.0007812536548168492,-0.011384935534196172,-0.00882707378833325
2015-01-28,-0.03946889440448487,-0.019809892671479368,-0.016362820455179783,-0.02496547116237724,-0.017740158693935304,-0.006194582474524202,0.054046285367088664,-0.01017636505152364,0.002003701009440917,-0.01652455410914122,-0.01989547672513836,-0.042028382998222646,-0.054277359809633,-0.014307519087189635,-0.02114826131343661,-0.009805695166680506,-0.059098232544763984,-0.05268843273459456,0.006070191236243749,-0.0522305778812685,-0.0058306881943906985,-0.022149220188518726,-0.019491270076185674,-0.005974851595061725,-0.010595179074629146,-0.0017437691664661248,-0.0017471931521982897,0.0033667649928104115,-0.01872046835177421,-0.05265102760121043,-0.018549721556043952,-0.0722705345191077,-0.02880832963218727,-0.01602471535468386,-0.06814090822242946,0.023728813559322104,0.003803174246119534,-0.003191608408611213,-0.02143235841975888,-0.014345492547526928,0.005465628301375203,-0.015291608236266963,-0.0329851659829693
2015-01-29,0.03200329146807168,0.020533771473331575,0.009054532833749018,0.0010159973118777366,-0.1372583692495858,0.0,0.05829249872666287,0.017820440449804797,-0.0001247138509974377,0.018728344330444457,0.03205134953393074,-0.006845958967671373,0.0,0.016570395347456968,0.01303539364676043,0.017188084316760666,0.004963347592670475,0.009194085204117242,0.023085023420060358,-0.033869167901644515,-0.014076221260369337,0.010067140497116878,0.016989397577250154,0.008868563947902697,0.0160630207957817,0.025982681136360597,0.0030628218820278885,0.013086161692408504,0.010901645025459539,0.0007828239344265242,0.02096215446757732,-0.005043934675928896,-0.0014308332844660265,0.0031921494238531523,0.011830117382268357,0.0034437369037148002,0.028839918973551315,0.015763419254549715,0.0007465114219817881,0.038999608127024965,0.011065888766297105,0.011503026703439057,-0.0042069968354055964
2015-01-30,-0.060490259561601256,-0.04388465669093389,-0.02691975685564707,-0.007917217607680604,0.010257408035010851,0.0008423525720320235,-0.016307958207466555,-0.0026936000555892736,-0.000375227631166819,-0.004596068965624922,-0.015528039294071094,-0.004563159896662339,0.041236096022941426,-0.028430796455271024,-0.018467665158105495,-0.02484331378329019,0.026396387573615288,0.0013498445770097067,-0.026794824844751597,-0.0011882996107659416,-0.009443978062354419,-0.007890506148157228,-0.020342140800473696,-0.02187927631085551,-0.001525500896794818,-0.03851886428707607,-0.016357598247565774,-0.03163039972163484,0.009746863767136071,0.040281566735897556,-0.014809782573804942,0.021967646572203625,0.009414903617280812,-0.014675620160963576,0.029194654406733855,-0.024947192929718587,-0.013540469246020703,-0.003249274655726553,-0.029096951001271076,-0.05657549438020848,0.015361089476486178,-0.015920956154373944,-0.001827260855866042
2015-02-02,-0.007334747920180851,0.005799249335246337,0.03302600446281523,0.0325356021910812,-0.007045109811080752,0.00656467727504384,0.006122173534872433,-0.013504440058930811,0.010879100502050987,-0.0019975711680313424,0.009989523497854869,0.034428739196541436,0.04663967322341156,0.010794820087068224,0.01650902110523722,-0.0016065526532037522,0.04264140403000782,0.03920019819411502,-0.01211969113366107,0.03807261202053147,0.021845152214097663,0.013394762506723668,0.017864670620742817,0.006890299151711465,-0.004305484083885647,-0.014386716621544116,-0.007317162072778327,0.005130417143259125,0.008215008246853506,0.04887231994294661,-0.028356676143676096,0.03600965012345969,0.02270873483958269,0.004349699307709898,0.04377857464803947,-0.06971708859341008,-0.01240262728578001,0.006957627753733986,0.013575531352281844,0.0001440753415054008,0.02950074478258191,0.01714169156317924,0.0247083772397112
2015-02-03,-0.025041177775272927,0.015650922957154867,0.01224820172939678,0.017241308705970848,0.030467800195363326,0.018227245931998315,0.007384255847940224,0.0027378482404512017,0.038099999097107595,-0.012238876952239464,0.020302216377926507,0.03271741381264248,-0.002585725840161146,0.011065261620291977,0.015285417998304629,-0.002528710175716875,0.0195733853594644,0.040964136790087036,0.005467444643140418,0.08767895020161265,0.02079043561583549,0.010739727704600632,0.027066784516866615,0.016166011415458703,-0.011159331319055887,-0.02874506173736091,0.01831600241880804,-0.007486217439101495,0.02098188084700192,0.031899561765795115,0.0179324971626178,-0.040964634448646176,0.03251392608111381,-0.0069554906179543075,0.028640483832083508,-0.002910427445924735,0.004640565284237841,0.0040588369570078164,-0.017690108565204588,-0.020322803236279774,-0.0011023604590253422,0.012119053972138305,0.02980591994757087
2015-02-04,0.04126329868386258,-0.07688576602624364,-0.05352759133025231,0.003506509213077047,-0.010733402422331784,0.009915723115411668,-0.0008145515065564046,0.02116043875008633,-0.023474678743999333,-0.013220689514715,-0.03418395555715226,-0.010773393482777838,-0.051071661889090736,-0.012089537581857823,-0.007998374575971967,-0.009218921751607656,-0.00109230203980748,-0.011628950642344371,0.0030503411523157276,-0.03635397111272265,-0.0030224674555618947,-0.012668816369259983,-0.008100154120444514,-0.010736039419299348,-0.009451024173650957,0.03213917458024529,0.016231513983217427,0.017656683126070494,-0.015562394374479593,-0.028134897479130228,0.0027633824386099626,-0.032359600822703616,0.0,0.0009252577060412381,-0.0254301343265233,-0.002772837438995146,0.00036475302521266073,0.009046979252300025,0.009776555420314414,0.05487708784096568,-0.0016550131988866124,-0.001318607211170053,-0.008563720869763092
2015-02-05,-0.011142458305423264,0.018977344137128593,0.054821349370018924,0.002135611364310064,0.01842358696172952,0.0029456757342170015,0.00937381439071272,0.01136364143452262,0.01976808947214148,0.008550349185280082,0.12202858936205097,0.008860307599736661,0.029414541133399474,0.013654261344135055,0.01351695972724154,0.008606609528799769,0.01562515121179109,0.010505069666514766,-0.0002644009492609456,0.0710772168177689,0.0011549038456819538,0.014072548623987657,0.011130968223205917,0.010852552854545783,0.016946727197958866,-0.003808405670302939,0.05849333892378383,-0.003032158928386597,0.00912045693445096,0.014295777847795899,0.015845644973899953,0.017389719896452105,0.011520655786225964,0.023435508530869287,0.006856817713925878,-0.013756803983854704,-0.010935679072311522,0.0063908888846304635,0.019617349849154753,-0.029288682894045515,0.013262407349426741,0.01206878094728836,0.009840285099337098
2015-02-06,-0.013521943256010416,-0.01879630875825422,-0.02300750277170671,0.00929869967934871,0.026733837310590758,0.0026103899562925914,-0.0040375734381215,-0.027098469551284587,-0.004307728162054825,-0.009879739164398105,0.030131721509884635,0.0027444730192662803,0.012738817519046819,-0.03787002619735269,-0.008072257997822296,-0.041628208401249034,0.0041537050868065695,-0.004158633242862475,-0.015077362524083426,-0.037774370980238725,0.004325940566207276,0.0008166597067851278,0.01471492304291555,-0.013273550509637078,-0.01470383855664692,-0.007420810719009019,-0.008156398422003441,-0.010306644051121694,-0.0018077596228754933,-0.014798904004295288,-0.019667681526199687,-0.03399705308959111,-0.04024288040608881,-0.030316790044681352,-0.012232864362487939,-0.022258495527311295,0.0004912976246986833,0.005165236403977591,-0.006496687379137556,-0.02902294091022839,-0.0027269967277954166,0.014533126036846644,-0.0018545401226368607
2015-02-09,-0.03364489178760732,-0.024956027284567583,-0.0037844240790105843,0.0007677455074694972,0.020751877295139165,-0.0011390764735335068,-0.0028378897361641675,-0.01834242206968184,0.01754596152084531,0.001247209562370566,0.012340057978113217,0.007481176330490058,-0.021313748721719317,-0.006339619148487019,-0.004009810121142876,-0.004933096571701934,-0.008273244071540287,0.001670553554530274,-0.00040283038545907424,0.035013241826407526,-0.01687091312827027,0.004894071034107217,-0.006596596835230173,-0.013056395177764246,-0.010659423226052511,-0.019936502585566562,-0.015625199066281792,-0.010328598321943439,0.015895532104978516,0.012517817343538074,-0.01937044167755375,0.026249368393590933,0.02966751096045117,-0.016497072141250624,-0.016150644937473646,-0.03263010670962929,-0.028978231123932607,-0.01998953911146739,0.000251678021545354,-0.04453983507954418,-0.00018368795118794967,-0.004407680308376238,0.0006557915916221013
2015-02-10,0.03266700602600281,0.02541466380195878,0.004220921293605295,0.005178433035996299,0.0005752263222920107,0.011893193675252656,0.0031167440620980535,0.01868515303305074,-0.009093977355571936,0.0034678875084284133,-0.00948051788363602,-0.002263879591901441,-0.01597642785426967,0.019007948939341546,0.01195969032748434,0.017896097622152718,-0.008497083892930468,-0.007191251001176124,0.010075228041406259,-0.041004673400250824,0.008908969775534237,0.0032465732130266822,0.012841669731519012,0.005712584624213868,0.012785638909963648,0.012020451166696589,0.020885822242354912,0.021994094951412357,0.005743596077762758,0.0024724344937443465,0.0966490206084476,-0.008147187892015406,0.01997708017745925,0.014271300458251535,-0.006488486325882614,0.0200815018966658,0.032372318200939665,0.00014428900130236677,0.023635863127548395,0.047390391405546684,0.019651061499266875,0.006641087964947001,-0.006006815156116785
2015-02-11,-0.009573164868153183,-0.0035157382637126533,-0.013871632145475377,-0.003053068957163285,0.019359822049429987,0.0020931229163001497,0.005369277358826752,-0.009510892716241282,-0.005840417282155452,0.002516371683727092,0.00045567328376949767,-0.0018154077412511072,0.006621366200883161,-0.033133389175969974,0.002340135121441156,-0.01840886307186307,0.006544187270580704,-0.021624937328727167,0.017555521372044858,-0.005879259434831141,-0.006876185322127859,0.002022541927696908,0.016742156125648666,0.0002992027221664362,-0.000714389847265462,-0.006395805879707561,-0.00020469181819948723,0.004219797651377588,0.008073982018787396,-0.010570477302784265,-0.0022515179955182596,-0.008786897314615794,-0.028625139614962047,-0.014603941449064517,-0.04016450123792692,-0.004152517025624913,0.0088191874610557,-0.004954313935965016,-0.011790859126949993,-0.007540951168827137,-0.00288169630432078,-0.01227784241451646,-0.004505168796411607
2015-02-12,0.006093479106063393,0.0063504465942116894,0.017152997036647077,0.003828044451897661,0.014667363122354615,0.006748115752855055,0.0011494603171002815,0.010973926491725239,0.0014387744906800837,0.03882734762123863,0.0036446338267293044,0.017905056613192416,0.04162897375562857,-0.005396466367421748,0.01097363742688584,-0.009651575789362599,0.01826611099899611,0.01716740268744177,-0.003659636276029943,0.046773981410253906,0.00685061299455314,0.0048447702733176445,0.011351156758355296,-0.019326823581186647,0.008291291058486916,0.0,0.02271346771027738,0.004370086862184763,0.016605070137934552,0.02492864238113457,0.02965828699927342,0.012911850088926702,-0.012795890970186408,0.01969264710184304,0.007960828286365018,0.022393775262427695,0.0007282054101040991,-0.0010151016479902353,0.01392018509191395,0.003277615946161383,0.021495512517713644,0.017810878258547325,0.019536440518370224
2015-02-13,0.010651828925924534,0.017528611213935452,0.013912213005302654,0.028789114670033422,0.011675125992770985,0.0015958478067694681,0.011074347382195926,0.016282209962338312,0.01915458690597549,-0.00396559534508012,0.0,0.017318775108444706,0.013062376336812065,-0.010987504772939749,0.002425097576540969,-0.015050708260439083,0.010489593937555552,0.022362811613761968,-0.006427987296152904,0.04211641077031092,-0.003908452110499172,0.010445942197953695,-0.004109920646061083,0.011987188754371658,0.0004255499678147423,-0.004597430676984593,0.014605800354102527,-0.014810480149130334,0.005572523864685763,0.032201785582075315,-0.0028177880739833627,0.015220792354586177,-0.003534767942936945,0.0014600993391893358,0.06554605170370542,0.05785501522075798,-0.006915382193127262,0.009484171035983424,-0.0022065599165964622,-0.01648341314703139,0.036251123801401164,0.008566918500522158,0.010826198648985708
2015-02-17,-0.007852819092805774,0.011541641945741477,-0.0068605655022203615,0.019088199448854315,0.0036637371985492884,-0.004461469451301103,0.0012691814025014292,-0.009345753933683865,0.002936731819807914,-0.00892490007613389,0.01180222169754952,-0.0033693181487478574,0.008965940240321046,0.0037032126016665057,-0.00011522250048023874,-0.005636123521892689,0.002708026766045979,-0.004436649548647975,-0.0018484208291139614,0.03252822169367042,0.0031970761771142886,0.0007951846212250757,0.005396930253800392,0.008231144563218162,0.014171980255070826,-0.016397456403709598,0.003943978281345295,0.008238502108904866,-0.006115144322205612,0.00474707111786743,0.015070688974441193,0.033170921622906135,-0.01537254358081519,0.006626797518156202,-0.0012034274524201916,-0.008424908584534263,0.010873423635708646,-0.0021090846765106086,-0.0017199163954302321,-0.019628612197884143,0.002218508705839284,0.0007232760956625839,-0.0034272579142523574
2015-02-18,0.027077502823040334,0.008855555860851183,-0.0012559148875486148,-0.0050916969162313475,0.0012774312162024959,0.008002564925521094,0.008337588295069365,0.12398922733616136,-0.006792956163065189,-0.00840293965319272,0.00044841891107916254,-0.017437652185145036,0.0008462985413015822,0.02036086396987513,0.0074885581653474365,0.019901711706202585,-0.040510052106017436,-0.012229370882573809,0.014682548052319389,0.016229326408861544,0.004419175018297805,0.0031784872343905146,-0.007104758933807354,-0.004779042612804041,-0.007685327732009473,0.022540628150143016,-0.0039284844240981,0.013225537205204585,0.012689979084509861,-0.020586969922620213,-0.0049490768031965615,0.01287862543552265,0.03762986806376456,-0.008558177112005572,-0.004503699131630734,-0.027361772164137488,-0.0021756853383761987,0.0045152329161259885,0.012060053354629119,0.02756816428637321,0.009194652100513512,-0.015351467166858423,-0.021923681550394036
2015-02-19,0.009531763009892114,-0.004051393057977193,0.0014670291526652779,0.004935095680762558,-0.007837965003431369,-0.0006352029558504002,0.017066901286761915,-0.013788941128793586,-0.017688738475631904,0.02761649469648475,-0.009865361850081578,-0.018924498585004557,0.0009301412182756152,-0.011785151350160006,-0.0024015255243771128,-0.0222307133762506,0.007193018480354807,-0.015842881613510218,0.0353278466538427,-0.008454941211245126,0.006130180289621201,-3.200791228252786e-05,0.0023323026942430047,0.0074030553970689805,0.0015489575305749348,0.004822118928073715,0.003514999040630906,0.007066831192133138,0.006645225258862908,-0.00034470605814995725,-0.01119051052201947,-0.02865324330033836,-0.022376175862676373,0.006573560840940962,0.02045250178873803,-0.033165499458181924,0.00605659173094053,0.013676370536152227,0.0053505042129191605,-0.009442519054046583,0.015353287987098119,0.0007336841347620471,-0.017250830093128
