Date,ACN,AMAT,BBY,BLL,CME,CRM,CSCO,DIS,EA,EQR,EXR,HAS,HD,HPQ,ILMN,INTC,IRM,JNPR,KSS,LOW,MSFT,NKE,NVDA,PAYX,PLD,SNPS,STX,TJX,TSCO,VTR,WDC,WELL,WM
2008-01-17,-0.0185076355440561,0.006314731418497699,-0.025533202102420383,-0.044368936460540076,-0.05553477971212495,-0.015271353075614669,-0.03260424100285275,-0.035534426144503306,0.012810236216504345,-0.010479415138351156,0.004477968750144612,-0.03119559329830568,-0.003416918268784208,-0.030221302882006196,-0.01663053507596135,-0.02766573233934222,-0.03001229920055193,-0.028842600631058368,-0.008339452337274178,0.007863052601811082,-0.0036112962665011406,-0.02930455695437839,-0.017292145164729877,-0.018133487510299973,-0.03944840485088186,-0.015539644694827048,-0.060052249332338103,0.014675310559578492,-0.03353540346930517,-0.009047889870033243,-0.04213945989361656,-0.01884145476162913,-0.031319119261417616
2008-01-18,0.01077526859015343,0.027951987152989632,0.008202130768995453,0.0007146401755484533,0.025095707617058594,-0.03139013996275253,-0.0012330695998014063,-0.009037332515837715,-0.02332016483714483,-0.009984789822867546,-0.015601926415197198,0.021019698982943646,0.001142945193763456,0.017441546734105362,-0.003382402307846921,-0.0170722685127761,-0.0061878850152943254,-0.0037594708085537665,0.019367904041457162,0.018357185317512625,-0.0030203849068413113,0.00928904621120763,0.06609438438591875,0.005449703720058707,-0.016547402168261893,0.01749146066854368,-0.08796274279706506,-0.005509620505312118,-0.025446319391763117,-0.03964453491139408,-0.0012690922599244425,-0.019922340626062685,-0.020901405567092968
2008-01-22,-0.013917750464800038,-0.001109650604695922,0.023729287792192855,0.00023823593055571912,0.04047222852601329,0.008487627805051634,-0.03374492297751763,-0.013679271246364144,0.001416501661577918,0.03636928093576075,0.009811417905644548,0.05300035860739394,0.07305923407924064,-0.023542664980494954,-0.035856579984416936,-0.020525909616850413,0.0037358739393926754,-0.03358477024831219,0.07224988313524938,0.10590320842465828,-0.03180850066926666,0.013982661767318438,-0.049919523019221756,-0.03282147237328703,0.0018248406699254982,-0.026834435503586773,0.01827409898717902,0.028739444575698325,0.032214797673229656,0.039279820329866766,0.018636456472183704,0.022287275315366006,-0.027684883260529647
2008-01-23,-0.0069070209124852955,0.005555234162792466,0.03421589343132747,0.024737815100606797,0.04989699296600736,0.05700075768587087,0.0234244688966756,0.014224610157799633,-0.028692704293449722,0.10645782500244327,0.06726469871107277,0.03410975514647019,0.06205663292928687,0.011002061143492448,0.0064280046201392604,0.07361600962445447,0.008064320277042292,-0.04841857538807437,0.026579571100160404,0.06112475847299659,-0.0009387198518696627,0.004014291957198823,0.01822041252487483,0.037982466696659944,0.09570978171689148,-0.025420002951829668,-0.017447575140706606,0.06866394885244986,0.107752359596337,0.07414541388834306,0.037005930116362995,0.05318594587991976,0.046998099291977846
2008-01-24,0.02449356294301208,-0.007734849534153931,0.0032019935260592103,-0.020427509941403188,0.041229816650773854,0.021534608714284698,0.0449435280306798,0.02489482962027978,0.028916151414040803,-0.0018654331164932314,-0.011904601617089616,-0.006033914095945336,-0.013021380244003566,0.039360946277936515,-0.004105904253190129,0.0355351860182227,0.02646129033229494,0.07919558964473783,-0.021803370352798,-0.024193633137024162,0.04134064857725739,-0.0019122888892904033,0.07657093135422599,-0.007498231527500843,-0.021421832370291716,0.01812554519012144,0.06494129177777164,-0.022362358338712585,-0.02491076407403814,-0.01411902639859497,0.07898937778934934,-0.013421250995378275,0.0068809563226028825
2008-01-25,-0.0005904560143984439,-0.030066739324368097,-0.03659587401543085,-0.015165194309880392,-0.009667144574961095,-0.0621789564002071,-0.03624037677965597,-0.018816187041838184,-0.04528908017049982,0.004272473104797614,0.017008910444456182,-0.030757344547160392,-0.03484455123419905,-0.025618173631030472,-0.019392223003399933,-0.03334871817765961,-0.0023977794588457835,-0.013307950492152831,-0.028557964636098165,-0.027548497199682,-0.009323309306961569,-0.024559915217626238,-0.03556233802787767,0.0015109944655802288,-0.009058173621338317,0.0008683695101510125,0.0,-0.026417391833131187,0.003953666389743482,0.0004542602803605522,-0.03047180886001577,0.0027669834151813344,0.007158717650351365
2008-01-28,0.0020672303074091847,0.03042522327078534,0.06139563493426636,0.036573330895586675,-0.006359067913702887,0.011333628718978694,-0.004132241773048051,0.024058510085817053,-0.021812845560506777,0.0034567003040386624,0.05505222384636865,0.0258877808401623,0.021380976890502668,0.0013713151719860761,0.014637222415735618,0.014499518677171697,0.002103576900411852,0.04816985231889026,0.038957338420346765,0.027924012072129356,-0.006678985233873114,0.023035721027936384,-0.012024060089877442,0.016897716733342172,0.05179960669137573,0.01822126204753438,-0.0066697665834153375,0.03871593682356478,0.03120256522462128,0.025903699873074615,0.03449621793569446,0.021154217757459737,0.012601365846453216
2008-01-29,0.017978568810605333,-0.015041942419325771,0.01851838221365898,0.02042705884117546,-0.01280001605665193,-0.028203251968801246,-0.0016596082488902208,-0.019407542313485182,-0.01342279606664154,0.0005296307219833096,-0.012549834744464361,0.00244182872383103,0.01956097483325636,-0.00958905792968301,-0.0029159366287258015,0.010349988880499872,0.014092833511650804,-0.015809002865346145,0.0013809028980487081,0.015354726484247516,-0.0036675856315300237,0.0010469011725293687,0.030831438553390766,0.01839768382755591,-0.03729870878674413,0.028120999860301144,-0.0211030982277286,0.013061282104454897,0.0349590021281001,-0.037652157902904215,-0.0011117523528431095,-0.012800200796856953,0.004786072808858233
2008-01-30,-0.015055127869625595,0.013574167174073226,-0.03411610208389637,0.022292928868720585,-0.03038929820759073,-0.03209683275275832,0.012468331795818077,0.021180548237140107,0.03642747111101374,-0.0248936915607757,-0.016722514170690483,0.004086781838114506,-0.0111075107402967,0.0036883998191510337,-0.018316183146800502,0.009267950776642886,0.007096357966813738,0.0048562344681972736,-0.009418977022712438,-0.01744900201597044,-0.012269532835118224,0.03574583795794095,-0.008658051763690389,-0.031157893158607508,-0.07222124224867887,-0.0037297243418717985,0.0044313899079091446,-0.017609955297709257,-0.044848212757691575,-0.007825408987626958,-0.009643868518718124,-0.016901854183075438,0.002540425538795965
2008-01-31,0.017636623926985395,0.0,0.030668375911704127,0.019582047845342343,0.032010191797520626,0.030778380029287344,0.0057475168006333455,0.014620674303113868,0.0029642047640343616,0.014937161879607697,0.029932393846821226,0.05698017435739744,0.04288609907723773,0.004134502722967559,-0.0012542806191364608,0.01981636771961126,0.009688500544832612,0.009293654612728464,0.05589031541226275,0.04301540264044723,0.012421944288441233,0.03249092471533377,-0.023818923260875757,-0.007281641041966713,0.025136911153066155,-0.08402663813789468,-0.00637275401500359,0.01184402601781187,0.1453198829166069,0.025283934968411304,-0.009363199444491377,0.008478367315997604,0.026607502640803027
2008-02-01,0.012131739514581241,0.05357176590276724,-0.005335876351743596,0.012439894906145943,-0.011888427988536399,-0.0036601546381714867,0.017959083612027804,0.027479940835107408,0.02638800988358536,0.0369279622158043,0.029062381711611573,0.006161129931328224,-0.00620100384270017,0.016010875249169443,0.06106743372622314,0.0317537230835403,0.026461607024457434,0.003683231166768719,0.008785666286629024,-0.03329593509654527,-0.06595075973998188,0.01924067067133639,0.09231392437347297,0.03514652613376246,0.03618784669730846,0.03451408778758136,0.03256064473411224,0.015501075520218066,0.03243373302144592,0.016968432851706794,0.056710828347690034,0.021018290455154798,0.022524071676903956
2008-02-04,-0.025114396168446795,-0.02118658354330183,-0.00020585223523006402,-0.02716140483459617,0.014654458893091471,0.0009667292320274523,-0.04490787409187014,0.00782799155561853,-0.04360343435743019,-0.016774163177043833,-0.016688420483785604,-0.01530808718358323,-0.03612470826910996,-0.008104595773939294,-0.039946694696424756,-0.02618276795517438,-0.00509925742749473,-0.03119281617267866,-0.02198969212598778,-0.03013691448594491,-0.008538592434487513,-0.02831541490726308,-0.03127321429853702,-0.00974286310267991,-0.0076338453206101775,0.01887613629788998,-0.009077765196256582,-0.02056046342406259,-0.02060836460952775,-0.009566431240816908,0.018246988197890168,-0.005260666756895516,0.0072419075407264
2008-02-05,-0.01873507154391474,-0.020562742980446913,-0.04725571349516855,-0.024152342714266695,-0.04878846102198997,0.01950933576593661,-0.02350933631068841,-0.026860883524599144,-0.023440863496513753,-0.04173214523207869,-0.03720613795510874,-0.005830081930552233,-0.04633726551539963,-0.02451185491742147,0.10186470446177909,-0.045178579137375885,-0.016514780108290106,-0.03409082156108678,-0.03717758367593538,-0.027844546450120133,-0.03709835811889739,-0.01547602365459988,-0.06264408121942477,-0.02713197697286085,-0.051730902224399467,-0.01852642890084444,0.023625710517025,0.0012870647812932567,-0.029509609981757556,-0.03301884962378698,-0.013703455726049363,-0.03724979360939118,-0.034451733960263686
2008-02-06,0.0086516363998419,-0.034254043236822906,0.0023823589161620085,0.004314488363016178,-0.17586631886772708,-0.092838155068387,-0.007738864525655864,0.047555588984318664,-0.022021581223524045,0.026841943392120315,-0.03322036563773523,-0.032446957795414955,-0.012147278351683055,-0.019078737025499004,-0.038461538461538436,-0.009940262272431943,0.002605789903350919,-0.015294197038792201,-0.007630130756458464,-0.017434776902874094,-0.01891973388639523,0.0038464030310776387,-0.003280002469312815,-0.019000880133027698,0.006287001936141845,-0.019754203221041156,-0.0051809848257947655,-0.007712462249221841,0.0015860275482493247,-0.03716607705026198,0.0007122476918803855,-0.03343730412735513,0.008997800713153259
2008-02-07,-0.018337991748230587,0.009725197784607564,0.02031140527816877,0.0036175641339397657,0.08811966714535191,0.06182119921554907,0.012998410427229157,0.006984248203210308,0.008331432856474752,0.02880754216530712,0.007714044510593654,0.03555567427705997,0.027125234900577055,-0.03937386559418188,-0.0312727494673295,0.006526475109149832,-0.01559356327379502,-0.016328079195133127,0.06826654189687753,0.01309653112655984,-0.014025045118760238,0.012160405402214192,0.009872388867802728,0.0031241487268558465,0.030632771619940158,-0.012539215745731025,0.01893926386452649,0.012629339301622577,0.04250277890210907,0.0277446302976303,-0.03132783583504872,0.027427879037633218,-0.0073800635286056515
2008-02-08,0.022898776977669177,0.015863973212033367,-0.011012463370650427,-0.00045070237554523107,-0.020851807476107154,0.0005900625335728549,0.0068431914795075155,0.012610358086710516,-0.004689573251389745,-0.030334226075444226,-0.019485251750276933,0.009364290253288221,-0.01514144525096317,0.034074173238581196,0.01231230801218186,0.010972394861761048,0.024347545948862237,0.03076929069340051,-0.025736016765623537,-0.015429509367108407,0.015646818427137,-0.0019746213603731855,0.01792278018045179,0.001245559508962213,-0.020922593503284515,0.010884430239045617,0.019981059313781913,-0.029740735636232918,0.019751856077002028,-0.027934474425681755,0.036383524288879476,-0.02284702962151386,0.01177183247158009
2008-02-11,0.006185102214149918,0.03123268049057959,0.014347032087580924,0.008564468989126217,0.008703903217147424,0.07725575757212177,-0.0008495984961945924,-0.005915358963009099,0.0399371503586432,-0.02219254384720981,-0.012065354673931439,0.0208728821773001,0.025741959120439084,0.017908223567228543,0.02135868407765007,0.02022684345421144,-0.004582096780224143,0.014139754453573516,0.053727438513953674,0.02795430007850097,-0.012254528779765628,0.00032965564555609284,0.003201333547336427,0.008709203379348107,-0.018574353157311263,0.004486248093934941,0.017767562329388253,0.01845728271890512,0.02905359612912406,-0.02125049911439192,0.007092315883932665,-0.022397876306927356,-0.015309083412589963
2008-02-12,0.029274203526114206,-0.019533128860767413,-0.009921794772254078,0.006480548312665757,0.016778382428016103,-0.006386833558282179,-0.0038261752553920836,0.003131661743073222,0.05393743435387255,0.05523654793375621,0.022270122464565167,0.02006843139617498,-0.010805253040908958,0.005864053488383814,0.016119671805299163,0.010638268218429392,-0.004315515932309499,0.0042605569693145995,0.0033994054224788517,-0.003296177567496894,0.004608070345836657,0.011704464064770326,0.03709588516641915,0.030218981355006447,0.03927527204852965,0.0008932763871765115,0.018800486516750592,-0.007443097887450789,-0.014478528520889489,0.017517600238469155,0.020774693969023428,0.021400009177718893,0.030161575786151307
2008-02-13,0.01934034905331572,0.10182600428138144,-0.0068230879791684185,0.008436633453932751,0.008977126644208244,0.027180891120274664,0.02688858126406446,0.023415576828575535,0.00040942596496229555,0.006737833077166799,0.02670412687364143,0.006310154350725572,-0.001409085148175282,0.02728577292519807,0.016578476668249964,0.014832797696305633,0.0049121805507781335,0.05977580814886019,-0.0203266329434465,-0.0008265214857381409,0.02187738795167049,0.01922772939883699,0.03923100760848275,0.03172686003984326,-0.0013705693606947955,0.032574723213156576,0.02196865201795206,0.01075958970247437,0.01077405572378587,0.010911742364388521,0.01793712804337111,0.00912021196021695,0.027467786897662494
2008-02-14,-0.006417654876692991,-0.03616277658208766,-0.01738944558284894,-0.004182758656836483,-0.00758878816133568,-0.014124815147806058,-0.022028441209838157,-0.014032705050924688,-0.00900345071261932,-0.01827577595594776,-0.02943170767454817,-0.026558210462512388,-0.02928732699455472,-0.017934101853968376,-0.0039364373697261534,-0.035360539129284274,0.00833808122109203,-0.024381085723170104,-0.029608579134364432,-0.02565200136182466,-0.01588396867215336,-0.003997173246403918,-0.1632125316738523,-0.008703393285795169,-0.02137237595486441,0.01512534099833629,-0.033104370193720256,-0.03516112648425829,-0.02664746099011306,-0.00935479168950093,-0.0369366678029549,-0.024670180390946594,-0.0038192937830264784
2008-02-15,-0.029485776240672168,-0.007816591680365303,-0.02512551790984352,-0.002211552404736916,-0.007495427896791251,-0.023576337530837876,-0.00977490967097916,0.005259868017414737,0.005988042818499739,0.012060749615844246,-0.007757564730023758,0.014399254543173257,0.0003633394625388586,0.01410064838310876,0.015525737442646292,-0.017106873239486897,-0.035072679110108695,-0.025736545962143254,-0.004454162915051185,-0.00934197626679334,-0.0028071557100436406,-0.0001601467835420367,-0.01503786709286059,-0.014632508833608338,0.013223597466533121,-0.019582762407611476,0.008448239168623584,0.004346493247965988,-0.01119984181833833,0.03849878676859175,0.016537849851295583,0.015526808940447001,-0.011795804243643015
2008-02-19,0.006365782446388746,-0.029411581521738728,-0.013671112402377283,0.0028807768537977285,-0.0132272099699694,-0.04401929652986547,-0.01802566970551056,-0.009233605677381407,0.003694587452089282,-0.008808198966736347,0.030561171603781023,-0.023907217500588218,-0.007630535820147277,0.001823675962773219,0.01904103967603432,0.002485863729978499,-0.017435006400318365,0.0007654601990414456,-0.022818849754946302,-0.008143507480469991,-0.004945432719763998,-0.018783472519096733,-0.014817751389580303,-0.0005939703041899502,-0.01937903562500154,0.019105454346083794,0.026895892778986852,-0.010319520240172686,-0.024917853496909115,-0.018419108976189036,0.020768266168000205,-0.007151648564644675,0.009549571925202338
2008-02-20,-0.01955179485326819,0.05194815332780722,0.012497012419116604,0.009058578319846244,0.002884758837955248,0.03225179343388862,0.013986139254328345,0.012115718299439804,0.012269907063368057,0.04234166288034835,0.03379346569838115,0.04822030140168665,0.015012611043619062,0.07940881174281733,-0.006546690656457743,0.010912881758726067,0.013533806521804248,-0.0034430236508062873,0.054715976359674956,0.007346550672101548,0.0017749076759918658,0.0013090538567557264,-0.007292642162756269,0.016344838531639816,-0.00443593128867259,-0.01874727906185425,-0.004293451973702567,0.048772033746934396,0.0002577285947553687,0.009501275178994684,0.038996479757907876,0.018132478369082827,0.0017733200873697452
2008-02-21,-0.007917764019770623,-0.008230488906486255,-0.01817786586505532,-0.0026273601615265374,-0.009703063850099891,0.007340473965894434,-0.0004310791843279427,-0.009515242916788735,-0.011111095698192908,-0.015797232830812802,-0.010673872090622538,-0.02446156248363074,-0.011904914443079173,-0.012858494367758655,-0.01455241092650017,-0.003925407055743291,-0.010979315874504958,-0.014971119895367813,-0.03212534061409422,-0.0034321324336823444,-0.004252051367196197,-0.014379098695327164,-0.02249770755113134,-0.009064352249123053,-0.012355766480964037,0.021276585171892792,0.012073852356436765,-0.0006414685942545129,-0.018580429528396336,-0.017647312235723467,0.02154040021235404,-0.016345795024849785,-0.014458370194713188
2008-02-22,0.0059118187709714665,0.02074710687456216,0.010742992898963521,0.005049483703037261,0.016768976968125626,-0.02204783809945965,0.017680123272212134,0.009296625688546944,0.016138935714286262,0.021401284059830328,0.012137792646896184,0.005239952300602813,0.013874070506372016,0.012171540835886008,0.003343520031359404,-0.023644774785481992,-0.01050098095457419,0.020654813275688744,0.010316479266076595,0.015496959726071013,-0.014946632321364728,0.00447615315713179,0.048379724832503745,-0.02537617442804052,0.011279296399754779,0.002976177443105188,0.012782609705561443,0.04204126270237407,0.01393627008884013,0.02874240857931243,-0.0022366251284189342,0.02703395126247421,0.014371235980332964
2008-02-25,0.021745613738723524,-0.00152469175682457,0.020805047863103665,0.016164251677340147,0.011235846906831215,0.03954909607927992,0.00847427555819702,0.009824991794387117,-0.052271857681579825,0.028186180023592078,0.029313567824245768,0.017870327068083558,0.03781043782767579,0.015400899551345937,0.04929190804259198,0.006054471516282911,0.0015161233964826604,0.05345561877638638,0.017314129353920293,0.03857570721163195,0.005780247254730808,0.016504222491103615,-0.0004480476153264634,0.008174290492304115,0.03508460717651918,0.01144554709695722,0.0037858711186100624,0.011087010549761134,0.029045808694994957,0.01140877774450022,0.06244035267268644,0.026322263645079724,0.010920644590742157
2008-02-26,0.0457292801987359,0.010178163116394856,0.030128819762966108,-0.0077383726765274385,-0.003238989711356721,-0.03032533597695619,0.011344547909348135,0.0,0.016758611068222073,-0.019650566447996454,0.0012946347925573143,0.01792242259442567,0.00034682403090458003,0.02223115356392702,-0.014820732448126983,0.03761254554863158,0.025431267992550355,-0.0028997355929962776,0.03098420044908745,0.020000268461294546,0.019396857207925278,0.016561606954246244,0.008516069874329624,-0.014113894938099003,0.022726992723429262,0.019698210449776044,-0.006286259262974103,0.01462089698679736,0.03326609343383424,-0.0004608070717040391,0.024412065402242167,0.005882289224647508,0.0055475348231439625
2008-02-27,0.018976593124340857,0.01259471503223164,0.001720277334168685,-0.0006503408211113726,-0.004836650440952162,-0.002653513913993044,0.03656026004947299,0.0063848955901724125,-0.01189233655737465,-0.009155921601449513,0.010342484289021847,-0.027308985013296927,0.002775101317308959,-0.0052841108453216545,0.00040304110035438434,0.003866795181561189,0.009152631655960475,0.06470386818443452,-0.007619088195913615,0.020007699961250403,-0.004228702938913198,-0.00367367532258589,0.01555566493545335,-0.003046300719080519,-0.004405910641236188,-0.004521192383744488,-0.005061217942774143,-0.01320939152485523,-0.011707352455638476,-0.011514855583503958,-0.0005882679179789463,-0.009356571859510221,-0.010743157004832082
2008-02-28,-0.006747532048682725,-0.01343281657550155,-0.037784792851325855,1.053186664545791e-07,-0.017884278335021264,0.17179781640112513,-0.01162353960448248,-0.016918547363720893,-0.00274495495016569,-0.030469627101204155,-0.027511118729941053,-0.011451953226617295,-0.04150829602974404,-0.007969478598309543,-0.007116090021524801,-0.013481009269323496,-0.10532461046883868,-0.02389902241248143,-0.035188664516037416,-0.03177696091934146,-0.01167717301133575,-0.005450523766985627,-0.03763681721635581,-0.01772067707620706,-0.014623972681157893,-0.021056987751466694,-0.052564837970414,-0.007605753467462506,-0.033070026937667696,-0.010950943740818952,-0.0473949192105404,-0.021723822278484017,-0.007044227051044127
2008-02-29,-0.04211970705002399,-0.03328307555879095,-0.040383600915767426,-0.03564362441935187,-0.007732760323511667,-0.03146283865568977,-0.01094881299884154,-0.003994973223481635,0.0012704080853813693,-0.016486423996859623,-0.008552817881278374,-0.03699523021824047,-0.04186192753384599,-0.016065583234474157,-0.020824791746924087,-0.02537836338639654,-0.016350786838418396,-0.061909754564052344,-0.017683113686008722,-0.028768151887407223,-0.026136775959439862,-0.029658362196158472,-0.027285252737234922,-0.02146160458877555,-0.020113333054539773,-0.021088149274853585,-0.03489944111326393,-0.01900647731677574,-0.04441072417011249,-0.01484085278308156,-0.0460443585912913,-0.0065171556611184345,-0.029559571713847044
2008-03-03,-0.010496077672496384,-0.015128141223960001,0.006277492984522626,0.01882071844026978,0.007266764547053217,-0.015907581103834834,0.000410150445548485,0.0,0.009092837742673776,0.02540598137651484,0.009953776703149675,0.006596858694477792,0.020338749538887813,-0.0035587110373080932,0.006490727351730952,0.0020027171787526665,-0.026928211212776443,-0.03542131013208738,0.019576590076950673,0.015018337541757854,-0.007720549020134415,-0.001827456204909761,-0.011687524445360586,-0.005086044688981772,0.002192153360651705,-0.010340361076477733,0.011590362531489928,0.0212499911917865,0.020031953244201928,0.015543004123709236,0.011013660111446777,0.008746422226104,0.00852865640270517
2008-03-04,-0.0057342086606947396,0.07627109370118235,-0.015711338833216404,-0.02826648955379585,-0.027135923416393926,-0.015143770337181728,-0.0045080425066819085,-0.016661571586363833,-0.014040275911642253,-0.00868419935450937,0.004598880567554531,0.008095741941351653,-0.008121019123860651,0.017857034508702574,-0.010153648348756317,-0.0004993623942526337,-0.032456373126884874,0.016234992607395693,-0.007283229331710883,-0.010686111734881765,0.02223044931847684,0.005658842283437382,-0.009934000603338933,0.020127688113373177,-0.023662586027778265,-0.003047440005081836,0.049954020576563396,0.01713575956168767,-0.0023559937133106335,-0.011606930394503223,0.019225003385862305,-0.0019267867893908441,-0.0024162989101876864
