Date,AAL,ADM,AIG,ALB,AOS,BA,BSX,CAT,CF,CVX,CXO,D,DHR,DUK,DVN,EOG,FCX,GD,GE,GS,JNJ,LLY,LUV,MCHP,MNST,MOS,MRO,MU,NOV,NRG,PRGO,PXD,SWKS,TDG,TSN,UAL,VLO,WFC,XOM
2008-01-03,-0.04504507036028116,0.01038425509024088,0.00266374501929989,-0.011524731648183573,-0.023104362717082272,0.004156228911536219,-0.0017528049392473433,-0.003539635704926325,0.047283293274313465,0.012304641648157366,0.02364389845812198,-0.001934495810788306,0.00858730570240196,0.0030378310943273146,0.013743254205536903,0.02070328785945086,0.007939062258271345,0.012122907000439831,0.0010881429354816508,-0.013294664587800042,0.00030309906061343206,0.008372770379799555,-0.016949073888418265,0.0,-0.006484477327287741,0.03134911333124424,0.007817706661376933,-0.012784112652779234,0.019240919156875425,-0.014479062028873058,0.0011763340321657711,0.005881158465280478,0.0,0.008639740699492249,-0.056916182601179366,-0.007502328139443293,-0.04348415455065746,-0.019931463771764135,0.003422219425284867
2008-01-04,-0.024371133892717722,0.0026248774944070963,-0.02037172543183674,-0.01662186441232205,-0.04244991852980817,-0.013336607486864271,-0.007023698094351105,-0.02628623592975632,-0.03953737259554302,-0.0133178780245361,-0.046195553929908595,0.00021505792419995728,-0.024967690685306132,-0.0005046517158818764,-0.02840537568372581,-0.04518155194888296,-0.04226299416990931,-0.02824849852987321,-0.0206519159564722,-0.023969818046015945,-0.001364974570975841,-0.022456972316101442,-0.015517479866002826,-0.020354184130955466,-0.03263406776702893,-0.023538767547828132,-0.037330188082583926,-0.07913665165349981,-0.03254781058064615,-0.018483748535356948,-0.02967072685050476,-0.030645208787562495,-0.09221549809659069,0.000658917437184936,-0.023859177473928184,0.04409454130111201,-0.034472529715600775,-0.03611473917336361,-0.018650711328719427
2008-01-07,-0.014504392498955743,0.00021772739176917355,0.01808344813994256,0.002775079423589011,0.006966674147217189,-0.03437414622965851,0.019451751122211647,0.002918747138261013,-0.013122445952842954,-0.013069202328542806,0.006172939946548661,0.027347265587683633,-0.025372114038711313,0.02575767958489439,-0.005536854325052798,-0.003933493687207967,-0.04262389280177936,-0.0010465395767081942,0.0038842088117243545,-0.026009292309246757,0.01549198902144644,0.053089207696220386,0.03940449003734847,0.0036861202264177884,0.00024101533639320216,-0.014778781347872139,-0.010408152690675299,-0.001562535739503268,-0.03202755305111915,-0.029695781563120915,0.0018165091133803823,-0.014766897222621145,0.021108367539867112,-0.010315986848338121,0.040977503842781315,-0.05870972549009479,-0.006860016253174894,0.006911730697366725,-0.00934017060769532
2008-01-08,-0.09975486765864372,-0.01831688863030312,-0.013321839859150475,-0.028679463293325602,0.025785798599902154,-0.03571874806552322,-0.04770166552234012,-0.02298848212607929,-0.009198272321375378,-0.012807623388900846,0.04294465280584059,-0.007126335384956106,-0.02239950203675889,-0.0029546553151944543,-0.0283964235123616,-0.019747452627457474,0.0035617559457881143,-0.003259352441911778,-0.02155907156319037,-0.026857476906760436,0.0011969265862998846,0.027680970691014606,-0.04717720248727297,-0.03839725642755365,0.030354136183723623,-0.05989325452345273,-0.006446101422261763,-0.03286385642171685,-0.01084423091493214,-0.015675187166536486,-0.0006043419939270045,-0.015621599822001841,-0.03359170369666076,-0.05455760456400738,-0.035220721557730705,-0.164153559473326,-0.007378501777355662,-0.04263019992060868,-0.012825439313983722
2008-01-09,-0.010898970761996307,0.0037763835134525525,0.016741470082448195,-0.031338885269423744,0.005211672033572201,0.004880360281521057,0.0,0.00119127297264221,0.034286022860146925,0.01781161714276558,0.052941158332316496,0.015621559851599187,0.004582412447916795,0.010864744802755677,0.023381227471945376,0.026591315742281463,0.011064881262145887,0.03853795474327826,0.011299986597445022,0.011873373008092436,0.01284733831984286,0.01426982875352567,-0.003536949557771729,0.00798599447157633,0.025251319485411816,0.007241832292238071,-0.022878454879024845,0.00323624295826086,0.023752424814912132,-0.0070780276950536125,0.005745226115224655,0.02144525184866808,0.028074734967542314,-0.009148335324230983,0.01360044741268096,0.0672407272668123,-0.024671728523191883,0.020377060126350877,0.016767609333087297
2008-01-10,0.15243343386135155,-0.013498511843103134,0.023548408805599275,0.017112495490553048,-0.0033548506738069195,0.02565360590365806,0.06557379754518311,0.0026776161275130494,-0.016352616132301212,-0.007237397957374547,-0.034808877613816014,-0.007690539019222675,0.018123798310665462,-0.0014656640742092275,-0.007167859307582236,-0.0017941451756315896,-0.0009292551880784039,-0.001124901681243351,0.003351377096944219,0.026909571350715478,0.0016223887670117065,-0.00017573394527559127,0.07808340353408405,-0.0010336382694777768,0.030558726132968284,0.0507810193811975,-0.02201636683858499,0.0,-0.00947264367670786,0.006619377928126058,0.03427519603539775,-0.01868548559807459,0.031209434399432245,0.0,0.02330488149569443,0.2366499338289998,0.01118857329567624,0.03217472160920276,0.001092354298173781
2008-01-11,-0.05258957508740847,-0.02108565043377908,-0.002248663746811319,-0.018138883632458414,-0.021419967399022966,-0.02234102250285308,0.0034188002141120055,-0.020768584200629103,0.01734760726215212,-0.013384102989695279,-0.03472836985155192,-0.00942665593643266,-0.03475446134946192,-0.012720252303679014,-0.016695285341994714,-0.0010113629374500777,-0.02296222000317205,-0.025553851437496777,-0.020879202110817285,0.009293262794172863,-0.0004419176789554058,-0.0007034906572365163,-0.037037052784428814,-0.02344802857032846,-0.04558529412695744,0.06072897686226675,-0.02626418571621425,-0.0177418806550389,-0.03215516245815386,0.024025988260860442,-0.028778953740820068,0.014762222630922528,-0.07566221118217442,-0.011600436393137792,-0.02553473656469807,-0.003727832774282902,-0.04393866656415979,0.010390494253386562,-0.014837359279541329
2008-01-14,0.012615437102970528,0.03437160274504225,0.02843249818383531,0.010441818082268961,0.02501562624828546,0.014282430142652291,0.016184032177329444,0.019087928746615912,0.06438670693804394,0.002646730423014221,0.02490777053504889,0.005709612322541968,0.0016308813475818251,0.0034684402578548656,0.034760280165914814,0.04767857122243302,0.0423924941107614,-0.0018488200502738694,0.008245454462969537,0.014642702733594914,0.001031295029556789,0.006513056596948896,0.010256273494503976,0.0501412873163829,0.005100819713236948,0.10412305440745873,0.006972586805180425,0.02627255228296166,0.039667944477677075,0.012101696193472344,0.008380502581278648,0.01539115119661938,0.03137809934091407,0.0004789803217697397,-0.006374301175067876,0.026816358544910157,0.004193591652640549,0.0003544368719654578,0.00586967440763031
2008-01-15,0.0390365530152017,-0.0031007910909001124,-0.024612280842821743,-0.01907827949187757,-0.01799864268879936,-0.04665137578736023,-0.03520537012155234,-0.027798550144773837,-0.04046673910786924,-0.02903962438999952,-0.041854055086127384,-0.011984172388140646,-0.00012535295665094814,-0.016789570559064382,-0.032150794167863705,-0.022454045435872594,-0.033329983045891076,-0.012499551827567124,-0.026226843523233012,-0.04145773837309019,-0.0027961221049040974,-0.010318529257667741,0.02453433400333127,-0.028244861546205535,-0.023990750216985712,-0.07568043702577176,-0.04938070153620966,-0.07999999999999996,-0.05895350832992696,-0.03806730103757927,-0.009498073937078022,-0.08637882976733746,-0.03306866610523951,-0.001197086493965882,-0.010691095000503248,0.049802592604005325,-0.0830133154660524,-0.06097097863995149,-0.01992747808014672
2008-01-16,0.0023981559986043788,-0.05844503451143879,0.0008641525648662718,-0.02863290795452833,0.007144867710691116,0.025815731534877928,0.0469157212089375,-0.01727855688536417,-0.09278316770404305,-0.022884725826736174,-0.04133394130645085,-0.00574619752051031,-0.004133856754027887,0.002008945289388775,-0.03688437709424619,-0.02615654495514974,-0.06547863803371756,-0.012466678724308067,0.0008688781297725434,0.021780473898245223,0.00811648543643173,-0.009188696508048322,-0.002477089016856504,-0.002422101495027862,-0.054597053896979,-0.09422204400511591,-0.0329690855327428,0.03130431797193434,-0.061182361182976486,-0.02435317358843825,0.02187546328944512,-0.04772705422236412,0.013679740420624587,-0.0019175084315973256,0.009366036092987917,0.002024868251147227,-0.02258659756968484,0.03322026635753339,-0.02797157782608295
