Date,AAL,ADM,AIG,ALB,AOS,BA,BSX,CAT,CF,CVX,CXO,D,DHR,DUK,DVN,EOG,FCX,GD,GE,GS,JNJ,LLY,LUV,MCHP,MNST,MOS,MRO,MU,NOV,NRG,PRGO,PXD,SWKS,TDG,TSN,UAL,VLO,WFC,XOM
2008-06-12,2.5359749794006348,24.456838607788086,473.5838623046875,35.617149353027344,4.765326976776123,54.422237396240234,13.180000305175781,54.91029739379883,23.10655975341797,61.471771240234375,36.21683120727539,27.43239974975586,19.627609252929688,29.296581268310547,95.27066040039062,57.44499969482422,44.34811019897461,63.06265640258789,18.572811126708984,140.0672607421875,45.42094039916992,30.250280380249023,12.507214546203613,20.908464431762695,5.4666666984558105,120.34151458740234,23.590007781982422,7.340000152587891,61.31727981567383,37.3413200378418,30.77497673034668,72.74066925048828,9.67969799041748,15.977808952331543,12.495893478393555,6.309999942779541,28.347627639770508,18.417125701904297,56.42029571533203
2008-06-13,2.6962404251098633,23.792884826660156,480.61444091796875,36.5120964050293,4.8537750244140625,55.156471252441406,13.289999961853027,55.59239959716797,24.00271224975586,62.311790466308594,37.813621520996094,27.624032974243164,20.0843505859375,29.8056697845459,95.49251556396484,58.217899322509766,46.54908752441406,63.60712432861328,18.636749267578125,149.76068115234375,45.82197952270508,30.649816513061523,13.209242820739746,21.222614288330078,5.7133331298828125,125.09026336669922,23.682172775268555,7.659999847412109,63.3906364440918,37.99155044555664,31.58991241455078,71.9737548828125,9.898656845092773,16.05210304260254,12.571521759033203,6.860000133514404,28.61565399169922,18.459596633911133,57.262786865234375
2008-06-16,2.9319260120391846,23.792884826660156,478.2240295410156,36.454620361328125,4.972160816192627,55.08305740356445,13.640000343322754,55.189971923828125,24.861719131469727,62.368221282958984,39.36143493652344,27.83962059020996,19.961572647094727,29.88779067993164,95.68144989013672,57.82474136352539,47.062530517578125,63.349613189697266,18.521669387817383,152.95262145996094,45.524658203125,30.34540557861328,12.932127952575684,21.42983055114746,6.2866668701171875,125.19631958007812,23.728260040283203,7.730000019073486,63.68793487548828,38.32101821899414,31.1595401763916,73.71846771240234,10.172348976135254,15.776773452758789,12.38664722442627,7.190000057220459,28.15617561340332,18.671937942504883,57.02301788330078
2008-06-17,3.073338031768799,24.16499137878418,453.89794921875,36.528507232666016,4.83880615234375,54.61313247680664,13.65999984741211,55.03989028930664,26.25316047668457,62.91990661621094,39.07734298706055,27.86956787109375,19.88298797607422,29.88779067993164,99.22245788574219,58.9774055480957,46.167781829833984,62.79777908325195,18.45134925842285,150.72662353515625,45.35178756713867,30.30101203918457,13.209242820739746,20.875038146972656,5.945000171661377,131.43003845214844,24.456375122070312,7.429999828338623,64.69416046142578,38.22564697265625,30.53691291809082,75.7699203491211,9.898656845092773,15.833586692810059,12.521102905273438,7.0,28.73052978515625,17.978281021118164,57.431297302246094
2008-06-18,2.837651491165161,23.946109771728516,443.2114562988281,36.224700927734375,4.851053714752197,54.81138610839844,13.569999694824219,54.364601135253906,26.188156127929688,62.22406005859375,39.1753044128418,27.911470413208008,19.7233829498291,29.72356605529785,100.49594116210938,59.433101654052734,46.126251220703125,62.89344024658203,18.0357723236084,153.5238037109375,44.556636810302734,29.787334442138672,13.061446189880371,20.62103271484375,5.989999771118164,131.36477661132812,24.585407257080078,7.150000095367432,64.52648162841797,37.740135192871094,29.621259689331055,76.26841735839844,9.369510650634766,15.807364463806152,11.49588680267334,6.550000190734863,28.117881774902344,17.999521255493164,56.919315338134766
2008-06-19,3.3373053073883057,24.16499137878418,465.0064392089844,36.43818664550781,4.855135917663574,56.50014877319336,13.270000457763672,54.21453094482422,25.098527908325195,60.719539642333984,38.69528579711914,28.456398010253906,20.135913848876953,29.75640296936035,97.67790222167969,58.21343994140625,45.51465606689453,64.44591522216797,18.042236328125,157.01809692382812,44.681095123291016,30.307353973388672,13.671103477478027,21.483306884765625,5.923333168029785,123.40947723388672,24.027803421020508,7.440000057220459,64.38163757324219,37.6881217956543,30.051605224609375,72.8173599243164,9.707069396972656,15.864180564880371,12.159759521484375,8.109999656677246,28.188077926635742,18.141080856323242,55.597293853759766
2008-06-20,2.969635486602783,23.836666107177734,451.3670349121094,35.60893249511719,4.875546932220459,55.677764892578125,12.680000305175781,53.941688537597656,25.808948516845703,60.569087982177734,38.33283233642578,28.192930221557617,19.664445877075195,29.017419815063477,97.57930755615234,58.26258850097656,44.18198013305664,62.90815353393555,17.699615478515625,154.36376953125,44.293888092041016,29.761972427368164,13.033732414245605,21.182514190673828,5.696666717529297,124.6088638305664,23.382633209228516,7.230000019073486,64.40448760986328,37.323974609375,29.758602142333984,73.64179992675781,9.205292701721191,15.750553131103516,12.504294395446777,7.159999847412109,27.128705978393555,17.341266632080078,55.0269775390625
2008-06-23,2.3945634365081787,24.44224739074707,426.056640625,36.40534591674805,4.811590194702148,55.501564025878906,12.260000228881836,54.56922912597656,26.056591033935547,62.098655700683594,38.01934814453125,28.4504337310791,19.664445877075195,29.13237762451172,100.65202331542969,60.5544548034668,44.75583267211914,64.19573974609375,17.712554931640625,150.01266479492188,44.45291519165039,30.186857223510742,12.830513954162598,20.868350982666016,5.664999961853027,122.93624114990234,24.202913284301758,7.010000228881836,69.78614044189453,37.25461959838867,29.886796951293945,75.95207977294922,8.904232025146484,16.07395362854004,12.07571792602539,6.090000152587891,27.722211837768555,17.17138671875,56.83506393432617
2008-06-24,2.3002889156341553,24.194175720214844,419.4478759765625,35.16556930541992,4.757162094116211,54.91416549682617,12.489999771118164,52.27732467651367,24.798254013061523,61.835384368896484,36.93195724487305,28.49234390258789,19.514657974243164,28.836782455444336,96.47838592529297,58.28044891357422,43.68743133544922,63.872005462646484,17.83537483215332,152.86019897460938,44.75022888183594,29.768306732177734,12.812045097351074,21.055511474609375,5.201666831970215,116.66169738769531,24.396469116210938,7.400000095367432,68.01768493652344,37.26328659057617,29.529699325561523,75.04136657714844,8.749135971069336,15.724333763122559,12.084124565124512,6.010000228881836,27.543519973754883,17.836727142333984,56.32959747314453
2008-06-25,2.4322726726531982,24.318214416503906,418.18231201171875,36.21650695800781,4.876908302307129,51.132808685302734,12.649999618530273,52.23639678955078,24.535146713256836,62.286746978759766,35.609458923339844,28.648040771484375,19.598176956176758,29.13237762451172,94.56412506103516,57.11438751220703,44.34431838989258,63.312835693359375,18.093955993652344,154.26295471191406,45.13744354248047,29.806350708007812,13.006024360656738,21.356307983398438,5.25,118.76679992675781,24.198305130004883,7.53000020980835,68.57414245605469,37.66210174560547,30.362945556640625,72.72150421142578,8.995461463928223,15.514556884765625,12.605134963989258,5.75,27.913665771484375,17.978281021118164,56.770286560058594
